# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  164       6.331345642626e-10       1.301025618353e-13      -5.828792315136e-12       0.000000000000e+00       2.741162613702e-12       5.191612897499e-13      -3.102870954234e-15 
  165       6.369582295588e-10       1.287853976944e-13      -5.785343921433e-12       0.000000000000e+00       2.692647625131e-12       5.117785478986e-13      -3.036992812402e-15 
  166       6.407387970964e-10       1.274383566316e-13      -5.738306135257e-12       0.000000000000e+00       2.645216962425e-12       5.045185774127e-13      -2.971457091574e-15 
  167       6.444751714425e-10       1.260640542228e-13      -5.687663867669e-12       0.000000000000e+00       2.598862284154e-12       4.973821491089e-13      -2.906297085909e-15 
  168       6.481662396244e-10       1.246652216825e-13      -5.633404123833e-12       0.000000000000e+00       2.553571984478e-12       4.903696733027e-13      -2.841545360848e-15 
  169       6.518108708393e-10       1.232447073869e-13      -5.575516042183e-12       0.000000000000e+00       2.509331126094e-12       4.834811917593e-13      -2.777233725344e-15 
  170       6.554079161640e-10       1.218054783945e-13      -5.513990933603e-12       0.000000000000e+00       2.466121373182e-12       4.767163696430e-13      -2.713393204090e-15 
  171       6.589562082639e-10       1.203506219686e-13      -5.448822320595e-12       0.000000000000e+00       2.423920924350e-12       4.700744874680e-13      -2.650054009754e-15 
  172       6.624545611024e-10       1.188833470990e-13      -5.380005976458e-12       0.000000000000e+00       2.382704445583e-12       4.635544330484e-13      -2.587245515209e-15 
  173       6.659017696507e-10       1.174069860232e-13      -5.307539964456e-12       0.000000000000e+00       2.342443003192e-12       4.571546934484e-13      -2.524996225763e-15 
  174       6.692966095970e-10       1.159249957490e-13      -5.231424676994e-12       0.000000000000e+00       2.303103996752e-12       4.508733469324e-13      -2.463333751392e-15 
  175       6.726378370559e-10       1.144409595757e-13      -5.151662874793e-12       0.000000000000e+00       2.264651092059e-12       4.447080549154e-13      -2.402284778968e-15 
  176       6.759241882777e-10       1.129585886159e-13      -5.068259726059e-12       0.000000000000e+00       2.227044154070e-12       4.386560539129e-13      -2.341875044494e-15 
  177       6.791543793581e-10       1.114817233175e-13      -4.981222845660e-12       0.000000000000e+00       2.190239179850e-12       4.327141474914e-13      -2.282129305333e-15 
  178       6.823271059474e-10       1.100143349853e-13      -4.890562334300e-12       0.000000000000e+00       2.154188231525e-12       4.268786982184e-13      -2.223071312438e-15 
  179       6.854410429601e-10       1.085605273030e-13      -4.796290817688e-12       0.000000000000e+00       2.118839369218e-12       4.211456196129e-13      -2.164723782586e-15 
  180       6.884949321452e-10       1.071243916509e-13      -4.698422142418e-12       0.000000000000e+00       2.084147056942e-12       4.155112427257e-13      -2.107103781989e-15 
  181       6.914878531901e-10       1.057095570216e-13      -4.596967265848e-12       0.000000000000e+00       2.050104445281e-12       4.099750097269e-13      -2.050208524791e-15 
  182       6.944189736583e-10       1.043196071669e-13      -4.491938113977e-12       0.000000000000e+00       2.016713532006e-12       4.045369794674e-13      -1.994028389768e-15 
  183       6.972874630979e-10       1.029582245631e-13      -4.383348929365e-12       0.000000000000e+00       1.983974891467e-12       3.991969672950e-13      -1.938551363148e-15 
  184       7.000924930745e-10       1.016291913939e-13      -4.271216305361e-12       0.000000000000e+00       1.951887646110e-12       3.939545402263e-13      -1.883762993943e-15 
  185       7.028332372043e-10       1.003363905338e-13      -4.155559220329e-12       0.000000000000e+00       1.920449438001e-12       3.888090121180e-13      -1.829646349282e-15 
  186       7.055088711870e-10       9.908380653139e-14      -4.036399071870e-12       0.000000000000e+00       1.889656400344e-12       3.837594388389e-13      -1.776181969735e-15 
  187       7.081185728390e-10       9.787552659255e-14      -3.913759711049e-12       0.000000000000e+00       1.859503129008e-12       3.788046134412e-13      -1.723347824648e-15 
  188       7.106615221264e-10       9.671574156378e-14      -3.787667476626e-12       0.000000000000e+00       1.829982654038e-12       3.739430613326e-13      -1.671119267473e-15 
  189       7.131369011978e-10       9.560874691541e-14      -3.658151229272e-12       0.000000000000e+00       1.801086411186e-12       3.691730354479e-13      -1.619468991094e-15 
  190       7.155438944175e-10       9.455894372488e-14      -3.525242385803e-12       0.000000000000e+00       1.772804213427e-12       3.644925114202e-13      -1.568366983163e-15 
  191       7.178816883988e-10       9.357083966005e-14      -3.388974953402e-12       0.000000000000e+00       1.745124222479e-12       3.598991827532e-13      -1.517780481425e-15 
  192       7.201494720365e-10       9.264904996238e-14      -3.249385563846e-12       0.000000000000e+00       1.718032920328e-12       3.553904559926e-13      -1.467673929051e-15 
  193       7.223464365402e-10       9.179829843026e-14      -3.106513507731e-12       0.000000000000e+00       1.691515080747e-12       3.509634458975e-13      -1.418008929967e-15 
  194       7.244717754676e-10       9.102341840226e-14      -2.960400768697e-12       0.000000000000e+00       1.665553740815e-12       3.466149706125e-13      -1.368744204185e-15 
  195       7.265246847569e-10       9.032935374039e-14      -2.811092057655e-12       0.000000000000e+00       1.640130172440e-12       3.423415468394e-13      -1.319835543132e-15 
  196       7.285043627605e-10       8.972115981336e-14      -2.658634847013e-12       0.000000000000e+00       1.615223853882e-12       3.381393850083e-13      -1.271235764982e-15 
  197       7.304100102775e-10       8.920400447983e-14      -2.503079404901e-12       0.000000000000e+00       1.590812441271e-12       3.340043844498e-13      -1.222894669984e-15 
  198       7.322408305871e-10       8.878316907174e-14      -2.344478829394e-12       0.000000000000e+00       1.566871740127e-12       3.299321285667e-13      -1.174758995792e-15 
  199       7.339960294814e-10       8.846404937748e-14      -2.182889082744e-12       0.000000000000e+00       1.543375676886e-12       3.259178800052e-13      -1.126772372799e-15 
  200       7.356748152986e-10       8.825215662522e-14      -2.018369025601e-12       0.000000000000e+00       1.520296270415e-12       3.219565758271e-13      -1.078875279461e-15 
  201       7.372764572167e-10       8.815285589603e-14      -1.850977396853e-12       0.000000000000e+00       1.497609113723e-12       3.180437921775e-13      -1.031018865021e-15 
  202       7.388004647071e-10       8.817055849553e-14      -1.680763441562e-12       0.000000000000e+00       1.475310314651e-12       3.141787251199e-13      -9.832076108683e-16 
  203       7.402464209784e-10       8.830947372148e-14      -1.507775678795e-12       0.000000000000e+00       1.453400711761e-12       3.103614136623e-13      -9.354596339295e-16 
  204       7.416139260714e-10       8.857386645473e-14      -1.332064920880e-12       0.000000000000e+00       1.431880460796e-12       3.065917874476e-13      -8.877930895108e-16 
  205       7.429025970644e-10       8.896805736640e-14      -1.153684298600e-12       0.000000000000e+00       1.410749022490e-12       3.028696647910e-13      -8.402261676156e-16 
  206       7.441120682784e-10       8.949642312513e-14      -9.726892863913e-13       0.000000000000e+00       1.390005150370e-12       2.991947507168e-13      -7.927770892595e-16 
  207       7.452419914822e-10       9.016339660434e-14      -7.891377275468e-13       0.000000000000e+00       1.369646878568e-12       2.955666349954e-13      -7.454641027859e-16 
  208       7.462920360979e-10       9.097346708942e-14      -6.030898594096e-13       0.000000000000e+00       1.349671509620e-12       2.919847901806e-13      -6.983054801813e-16 
  209       7.472618894059e-10       9.193118048500e-14      -4.146083385733e-13       0.000000000000e+00       1.330075602282e-12       2.884485696465e-13      -6.513195133907e-16 
  210       7.481512567503e-10       9.304113952217e-14      -2.237582660805e-13       0.000000000000e+00       1.310854959327e-12       2.849572056243e-13      -6.045245106334e-16 
  211       7.489598617438e-10       9.430800396570e-14      -3.060721262063e-14       0.000000000000e+00       1.292004615358e-12       2.815098072397e-13      -5.579387927182e-16 
  212       7.496874464733e-10       9.573649082129e-14       1.647747562711e-13       0.000000000000e+00       1.273518824611e-12       2.781053585499e-13      -5.115806893588e-16 
  213       7.503337717049e-10       9.733137454281e-14       3.623150550157e-13       0.000000000000e+00       1.255391048765e-12       2.747427165804e-13      -4.654685354896e-16 
  214       7.508986170891e-10       9.909748723951e-14       5.619385527917e-13       0.000000000000e+00       1.237613944744e-12       2.714206093622e-13      -4.196206675808e-16 
  215       7.513817813663e-10       1.010397188833e-13       7.635675483367e-13       0.000000000000e+00       1.220179352526e-12       2.681376339687e-13      -3.740554199541e-16 
  216       7.517830825717e-10       1.031630175158e-13       9.671217447493e-13       0.000000000000e+00       1.203078282949e-12       2.648922545530e-13      -3.287911210981e-16 
  217       7.521023582405e-10       1.054723894560e-13       1.172518224290e-12       0.000000000000e+00       1.186300905519e-12       2.616828003847e-13      -2.838460899839e-16 
  218       7.523394656136e-10       1.079728995071e-13       1.379671423185e-12       0.000000000000e+00       1.169836536214e-12       2.585074638869e-13      -2.392386323803e-16 
  219       7.524942818421e-10       1.106696711636e-13       1.588493106423e-12       0.000000000000e+00       1.153673625291e-12       2.553642986736e-13      -1.949870371693e-16 
  220       7.525667041933e-10       1.135678868192e-13       1.798892342563e-12       0.000000000000e+00       1.137799745093e-12       2.522512175863e-13      -1.511095726620e-16 
  221       7.525566502553e-10       1.166727879733e-13       2.010775478530e-12       0.000000000000e+00       1.122201577858e-12       2.491659907313e-13      -1.076244829135e-16 
  222       7.524640581423e-10       1.199896754388e-13       2.224046114421e-12       0.000000000000e+00       1.106864903519e-12       2.461062435166e-13      -6.454998403877e-17 
  223       7.522888867005e-10       1.235239095491e-13       2.438605078304e-12       0.000000000000e+00       1.091774587517e-12       2.430694546890e-13      -2.190426052780e-17 
  224       7.520311348181e-10       1.272805478025e-13       2.654355617046e-12       0.000000000000e+00       1.076917509192e-12       2.400535799714e-13       2.029718396263e-17 
  225       7.516909003142e-10       1.312632314853e-13       2.871219391753e-12       0.000000000000e+00       1.062291581392e-12       2.370589715862e-13       6.204965583165e-17 
  226       7.512683252341e-10       1.354752278574e-13       3.089121462100e-12       0.000000000000e+00       1.047897287242e-12       2.340865783618e-13       1.033516721718e-16 
  227       7.507635773333e-10       1.399197856275e-13       3.307985150043e-12       0.000000000000e+00       1.033734786529e-12       2.311373307562e-13       1.442023721549e-16 
  228       7.501768503282e-10       1.446001342972e-13       3.527732027044e-12       0.000000000000e+00       1.019803910505e-12       2.282121403835e-13       1.846015270155e-16 
  229       7.495083641471e-10       1.495194835051e-13       3.748281901292e-12       0.000000000000e+00       1.006104156696e-12       2.253118995401e-13       2.245495500345e-16 
  230       7.487583651801e-10       1.546810223707e-13       3.969552804922e-12       0.000000000000e+00       9.926346837127e-13       2.224374807319e-13       2.640475065222e-16 
  231       7.479271265307e-10       1.600879188382e-13       4.191460981233e-12       0.000000000000e+00       9.793943060547e-13       2.195897362003e-13       3.030971238018e-16 
  232       7.470149482661e-10       1.657433190210e-13       4.413920871917e-12       0.000000000000e+00       9.663814889206e-13       2.167694974490e-13       3.417008011928e-16 
  233       7.460221576679e-10       1.716503465449e-13       4.636845104270e-12       0.000000000000e+00       9.535943430151e-13       2.139775747705e-13       3.798616199947e-16 
  234       7.449491094828e-10       1.778121018931e-13       4.860144478419e-12       0.000000000000e+00       9.410306193571e-13       2.112147567728e-13       4.175833534699e-16 
  235       7.437961861735e-10       1.842316617491e-13       5.083727954541e-12       0.000000000000e+00       9.286877040874e-13       2.084818099059e-13       4.548704768274e-16 
  236       7.425637981691e-10       1.909120783417e-13       5.307502640082e-12       0.000000000000e+00       9.165626132766e-13       2.057794779880e-13       4.917281772061e-16 
  237       7.412523841164e-10       1.978563787881e-13       5.531373776982e-12       0.000000000000e+00       9.046519877331e-13       2.031084817327e-13       5.281623636582e-16 
  238       7.398624111297e-10       2.050675644387e-13       5.755244728890e-12       0.000000000000e+00       8.929520878108e-13       2.004695182752e-13       5.641796771329e-16 
  239       7.383943750425e-10       2.125486102203e-13       5.979016968388e-12       0.000000000000e+00       8.814587882170e-13       1.978632606987e-13       5.997875004592e-16 
  240       7.368488006575e-10       2.203024639809e-13       6.202590064214e-12       0.000000000000e+00       8.701675728202e-13       1.952903575613e-13       6.349939683298e-16 
  241       7.352262419975e-10       2.283320458330e-13       6.425861668477e-12       0.000000000000e+00       8.590735294584e-13       1.927514324224e-13       6.698079772841e-16 
  242       7.335272825563e-10       2.366402474978e-13       6.648727503881e-12       0.000000000000e+00       8.481713447462e-13       1.902470833694e-13       7.042391956922e-16 
  243       7.317525355493e-10       2.452299316496e-13       6.871081350946e-12       0.000000000000e+00       8.374552988833e-13       1.877778825440e-13       7.382980737376e-16 
  244       7.299026441641e-10       2.541039312591e-13       7.092815035229e-12       0.000000000000e+00       8.269192604622e-13       1.853443756688e-13       7.719958534011e-16 
  245       7.279782818114e-10       2.632650489379e-13       7.313818414541e-12       0.000000000000e+00       8.165566812759e-13       1.829470815742e-13       8.053445784438e-16 
  246       7.259801523754e-10       2.727160562823e-13       7.533979366174e-12       0.000000000000e+00       8.063605911260e-13       1.805864917247e-13       8.383571043910e-16 
  247       7.239089904650e-10       2.824596932172e-13       7.753183774114e-12       0.000000000000e+00       7.963235926304e-13       1.782630697452e-13       8.710471085152e-16 
  248       7.217655616641e-10       2.924986673405e-13       7.971315516270e-12       0.000000000000e+00       7.864378560311e-13       1.759772509483e-13       9.034290998193e-16 
  249       7.195506627826e-10       3.028356532665e-13       8.188256451686e-12       0.000000000000e+00       7.766951140024e-13       1.737294418600e-13       9.355184290209e-16 
