# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# All scalar field variables are dimensionless. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_scf            16:(.)p_scf              17:Omega_phi_scf         18:theta_phi_scf         19:y_phi_scf             20:gr.fac. D             21:gr.fac. f          
       9.326212236469e+13       8.690109267186e-26       4.969479050487e-09       1.876595376771e+22       1.416504186390e+04       1.518841894731e-10       1.321061867612e+18       2.869287227229e-09       2.081614238068e+44       1.988512843847e+33       4.119099962715e+30       3.492912981895e-08       1.439995970030e+44       3.521610208118e+44       1.259278054663e+11      -1.259278054663e+11      -7.701368781504e+01       3.333696798711e-16       1.666848399355e-15       6.174606894257e-18       2.000000000001e+00 
       9.261382558559e+13       8.812196612280e-26       5.004039849155e-09       1.850596348668e+22       1.416504186390e+04       1.529473787994e-10       1.311878716596e+18       2.889372237819e-09       2.024334923495e+44       1.947331947224e+33       4.033795897284e+30       3.492912981895e-08       1.400371922191e+44       3.424706845705e+44       1.259278054663e+11      -1.259278054663e+11      -7.698578536010e+01       3.380531905036e-16       1.690265952518e-15       6.261353946514e-18       2.000000000001e+00 
       9.197003533823e+13       8.935999162486e-26       5.040419637226e-09       1.824957520463e+22       1.416504186390e+04       1.540180104510e-10       1.302759400790e+18       2.909597843484e-09       1.968631751041e+44       1.907003882029e+33       3.950258427381e+30       3.492912981895e-08       1.361838200436e+44       3.330469951496e+44       1.259278054663e+11      -1.259278054663e+11      -7.695788290515e+01       3.428024997770e-16       1.714012498885e-15       6.349319708109e-18       2.000000000001e+00 
       9.133072029615e+13       9.061541014720e-26       5.074980435893e-09       1.799673901817e+22       1.416504186390e+04       1.550961365241e-10       1.293703476455e+18       2.929965028388e-09       1.914461350357e+44       1.867510986638e+33       3.868450967885e+30       3.492912981895e-08       1.324364802505e+44       3.238826152881e+44       1.259278054663e+11      -1.259278054663e+11      -7.692998045021e+01       3.476185320964e-16       1.738092660482e-15       6.438521300688e-18       2.000000000000e+00 
       9.069584935070e+13       9.188846604436e-26       5.109541234560e-09       1.774740571528e+22       1.416504186390e+04       1.561818094798e-10       1.284710502935e+18       2.950474783587e-09       1.861781544502e+44       1.828835965191e+33       3.788337691326e+30       3.492912981895e-08       1.287922551705e+44       3.149704096226e+44       1.259278054663e+11      -1.259278054663e+11      -7.690207799526e+01       3.525022248538e-16       1.762511124269e-15       6.528976086442e-18       2.000000000000e+00 
       9.006539160943e+13       9.317940710381e-26       5.145921022631e-09       1.750152676574e+22       1.416504186390e+04       1.572750821462e-10       1.275780042636e+18       2.971128107072e-09       1.810551317112e+44       1.790961880015e+33       3.709883512204e+30       3.492912981895e-08       1.252483074190e+44       3.063034391320e+44       1.259278054663e+11      -1.259278054663e+11      -7.687417554031e+01       3.574545286108e-16       1.787272643053e-15       6.620701671480e-18       2.000000000000e+00 
       8.943931639467e+13       9.448848459421e-26       5.182300810702e-09       1.725905431172e+22       1.416504186390e+04       1.583760077212e-10       1.266911661009e+18       2.991926003821e-09       1.760730780460e+44       1.753872144203e+33       3.633054071614e+30       3.492912981895e-08       1.218018776871e+44       2.978749557349e+44       1.259278054663e+11      -1.259278054663e+11      -7.684627308537e+01       3.624764072832e-16       1.812382036416e-15       6.713715909263e-18       2.000000000000e+00 
       8.881759324198e+13       9.581595331428e-26       5.218680598773e-09       1.701994115838e+22       1.416504186390e+04       1.594846397752e-10       1.258104926523e+18       3.012869485848e-09       1.712281144399e+44       1.717550514356e+33       3.557815722205e+30       3.492912981895e-08       1.184502825932e+44       2.896783970349e+44       1.259278054663e+11      -1.259278054663e+11      -7.681837063042e+01       3.675688383291e-16       1.837844191645e-15       6.808036904072e-18       2.000000000000e+00 
       8.820019189868e+13       9.716207164239e-26       5.255060386844e-09       1.678414076478e+22       1.416504186390e+04       1.606010322536e-10       1.249359410649e+18       3.033959572249e-09       1.665164686165e+44       1.681981083465e+33       3.484135513444e+30       3.492912981895e-08       1.151909125938e+44       2.817073812120e+44       1.259278054663e+11      -1.259278054663e+11      -7.679046817548e+01       3.727328129388e-16       1.863664064694e-15       6.903683014537e-18       2.000000000000e+00 
       8.758708232243e+13       9.852710158689e-26       5.291440174915e-09       1.655160723474e+22       1.416504186390e+04       1.617252394794e-10       1.240674687834e+18       3.055197289254e-09       1.619344721000e+44       1.647148273944e+33       3.411981177181e+30       3.492912981895e-08       1.120212299515e+44       2.739557020531e+44       1.259278054663e+11      -1.259278054663e+11      -7.676256572053e+01       3.779693362278e-16       1.889846681138e-15       7.000672857208e-18       2.000000000000e+00 
       8.697823467967e+13       9.991130883709e-26       5.329638952389e-09       1.632229530796e+22       1.416504186390e+04       1.628573161558e-10       1.232050335486e+18       3.076583670279e-09       1.574785573594e+44       1.613036830811e+33       3.341321113520e+30       3.492912981895e-08       1.089387667592e+44       2.664173241202e+44       1.259278054663e+11      -1.259278054663e+11      -7.673466326559e+01       3.832794274325e-16       1.916397137162e-15       7.099025310179e-18       1.999999999999e+00 
       8.637361934426e+13       1.013149628149e-25       5.366018740460e-09       1.609616035119e+22       1.416504186390e+04       1.639973173689e-10       1.223485933948e+18       3.098119755971e-09       1.531452550306e+44       1.579631815005e+33       3.272124376981e+30       3.492912981895e-08       1.059411230189e+44       2.590863780511e+44       1.259278054663e+11      -1.259278054663e+11      -7.670676081064e+01       3.886641201085e-16       1.943320600542e-15       7.198759516762e-18       1.999999999999e+00 
       8.577320689599e+13       1.027383367275e-25       5.404217517935e-09       1.587315834953e+22       1.416504186390e+04       1.651452985904e-10       1.214981066483e+18       3.119806594263e-09       1.489311912151e+44       1.546918596845e+33       3.204360662946e+30       3.492912981895e-08       1.030259647727e+44       2.519571559894e+44       1.259278054663e+11      -1.259278054663e+11      -7.667885835569e+01       3.941244623319e-16       1.970622311659e-15       7.299894889213e-18       1.999999999999e+00 
       8.517696811915e+13       1.041817076202e-25       5.440597306006e-09       1.565324589791e+22       1.416504186390e+04       1.663013156806e-10       1.206535319248e+18       3.141645240423e-09       1.448330848536e+44       1.514882849619e+33       3.138000294387e+30       3.492912981895e-08       1.001910222855e+44       2.450241071406e+44       1.259278054663e+11      -1.259278054663e+11      -7.665095590075e+01       3.996615169032e-16       1.998307584515e-15       7.402451112511e-18       1.999999999999e+00 
       8.458487400115e+13       1.056453564306e-25       5.478796083480e-09       1.543638019259e+22       1.416504186390e+04       1.674654248903e-10       1.198148281279e+18       3.163636757105e-09       1.408477451704e+44       1.483510543316e+33       3.073014208868e+30       3.492912981895e-08       9.743408827823e+43       2.382818334501e+44       1.259278054663e+11      -1.259278054663e+11      -7.662305344580e+01       4.052763615541e-16       2.026381807770e-15       7.506448148191e-18       1.999999999999e+00 
       8.399689573103e+13       1.071295680431e-25       5.518813850358e-09       1.522251902284e+22       1.416504186390e+04       1.686376828646e-10       1.189819544468e+18       3.185782214405e-09       1.369720691902e+44       1.452787938474e+33       3.009373945820e+30       3.492912981895e-08       9.475301620898e+43       2.317250854006e+44       1.259278054663e+11      -1.259278054663e+11      -7.659515099086e+01       4.109700891576e-16       2.054850445787e-15       7.611906238225e-18       1.999999999999e+00 
       8.341300469814e+13       1.086346313445e-25       5.557012627833e-09       1.501162076274e+22       1.416504186390e+04       1.698181466446e-10       1.181548703543e+18       3.208082689906e-09       1.332030393213e+44       1.422701580172e+33       2.947051634076e+30       3.492912981895e-08       9.214571860169e+43       2.253487579244e+44       1.259278054663e+11      -1.259278054663e+11      -7.656724853591e+01       4.167438079402e-16       2.083719039700e-15       7.718845908966e-18       1.999999999999e+00 
       8.283317249071e+13       1.101608392803e-25       5.595211405307e-09       1.480364436309e+22       1.416504186390e+04       1.710068736711e-10       1.173335356050e+18       3.230539268735e-09       1.295377210063e+44       1.393238292127e+33       2.886019979661e+30       3.492912981895e-08       8.961016542097e+43       2.191478864287e+44       1.259278054663e+11      -1.259278054663e+11      -7.653934608097e+01       4.225986416979e-16       2.112993208489e-15       7.827287975141e-18       1.999999999999e+00 
       8.225737089445e+13       1.117084889113e-25       5.635229172185e-09       1.459854934336e+22       1.416504186390e+04       1.722039217868e-10       1.165179102334e+18       3.253153043616e-09       1.259732604377e+44       1.364385170934e+33       2.826252253845e+30       3.492912981895e-08       8.714438249143e+43       2.131176429305e+44       1.259278054663e+11      -1.259278054663e+11      -7.651144362602e+01       4.285357300151e-16       2.142678650075e-15       7.937253543903e-18       1.999999999998e+00 
       8.168557189121e+13       1.132778814720e-25       5.673427949660e-09       1.439629578389e+22       1.416504186390e+04       1.734093492393e-10       1.157079545515e+18       3.275925114921e-09       1.225068823354e+44       1.336129580404e+33       2.767722281430e+30       3.492912981895e-08       8.474644996064e+43       2.072533322973e+44       1.259278054663e+11      -1.259278054663e+11      -7.648354117108e+01       4.345562284861e-16       2.172781142430e-15       8.048764018941e-18       1.999999999998e+00 
       8.111774765760e+13       1.148693224288e-25       5.713445716538e-09       1.419684431807e+22       1.416504186390e+04       1.746232146840e-10       1.149036291475e+18       3.298856590726e-09       1.191358877859e+44       1.308459146042e+33       2.710404429295e+30       3.492912981895e-08       8.241450080431e+43       2.015503885915e+44       1.259278054663e+11      -1.259278054663e+11      -7.645563871613e+01       4.406613089401e-16       2.203306544700e-15       8.161841104643e-18       1.999999999998e+00 
       8.055387056366e+13       1.164831215396e-25       5.753463483416e-09       1.400015612467e+22       1.416504186390e+04       1.758455771868e-10       1.141048948833e+18       3.321948586861e-09       1.158576521413e+44       1.281361749615e+33       2.654273595163e+30       3.492912981895e-08       8.014671937265e+43       1.960043715152e+44       1.259278054663e+11      -1.259278054663e+11      -7.642773626118e+01       4.468521596694e-16       2.234260798346e-15       8.276506810322e-18       1.999999999998e+00 
       7.999391317146e+13       1.181195929141e-25       5.793481250294e-09       1.380619292034e+22       1.416504186390e+04       1.770764962271e-10       1.133117128931e+18       3.345202226969e-09       1.126696229756e+44       1.254825523857e+33       2.599305196608e+30       3.492912981895e-08       7.794133997669e+43       1.906109629535e+44       1.259278054663e+11      -1.259278054663e+11      -7.639983380624e+01       4.531299856606e-16       2.265649928302e-15       8.392783454501e-18       1.999999999998e+00 
       7.943784823382e+13       1.197790550750e-25       5.835318006575e-09       1.361491695208e+22       1.416504186390e+04       1.783160317007e-10       1.125240445810e+18       3.368618642557e-09       1.095693180972e+44       1.228838847262e+33       2.545475160296e+30       3.492912981895e-08       7.579664551355e+43       1.853659636119e+44       1.259278054663e+11      -1.259278054663e+11      -7.637193135129e+01       4.594960088291e-16       2.297480044145e-15       8.510693669253e-18       1.999999999998e+00 
       7.888564869297e+13       1.214618310197e-25       5.875335773453e-09       1.342629098996e+22       1.416504186390e+04       1.795642439226e-10       1.117418516197e+18       3.392198973055e-09       1.065543236164e+44       1.203390339001e+33       2.492759911432e+30       3.492912981895e-08       7.371096612945e+43       1.802652897471e+44       1.259278054663e+11      -1.259278054663e+11      -7.634402889635e+01       4.659514682571e-16       2.329757341285e-15       8.630260404612e-18       1.999999999998e+00 
       7.833728767922e+13       1.231682482837e-25       5.917172529735e-09       1.324027831984e+22       1.416504186390e+04       1.808211936301e-10       1.109650959480e+18       3.415944365866e-09       1.036222920661e+44       1.178468853932e+33       2.441136363444e+30       3.492912981895e-08       7.168267791965e+43       1.753049699869e+44       1.259278054663e+11      -1.259278054663e+11      -7.631612644140e+01       4.724976204347e-16       2.362488102172e-15       8.751506933036e-18       1.999999999998e+00 
       7.779273850965e+13       1.248986390039e-25       5.957190296613e-09       1.305684273624e+22       1.416504186390e+04       1.820869419855e-10       1.101937397696e+18       3.439855976427e-09       1.007709405738e+44       1.154063477725e+33       2.390581907869e+30       3.492912981895e-08       6.971020166400e+43       1.704811422390e+44       1.259278054663e+11      -1.259278054663e+11      -7.628822398646e+01       4.791357395042e-16       2.395678697520e-15       8.874456853938e-18       1.999999999998e+00 
       7.725197468684e+13       1.266533399832e-25       5.999027052894e-09       1.287594853527e+22       1.416504186390e+04       1.833615505794e-10       1.094277455508e+18       3.463934968262e-09       9.799804908441e+43       1.130163522077e+33       2.341074404450e+30       3.492912981895e-08       6.779200159741e+43       1.657900506829e+44       1.259278054663e+11      -1.259278054663e+11      -7.626032153151e+01       4.858671175084e-16       2.429335587541e-15       8.999134098279e-18       1.999999999997e+00 
       7.671496989756e+13       1.284326927566e-25       6.040863809176e-09       1.269756050770e+22       1.416504186390e+04       1.846450814334e-10       1.086670760187e+18       3.488182513040e-09       9.530145863147e+43       1.106758520036e+33       2.292592171441e+30       3.492912981895e-08       6.592658421409e+43       1.612280428467e+44       1.259278054663e+11      -1.259278054663e+11      -7.623241907656e+01       4.926930646423e-16       2.463465323210e-15       9.125562933226e-18       1.999999999997e+00 
       7.618169801148e+13       1.302370436572e-25       6.084519554861e-09       1.252164393210e+22       1.416504186390e+04       1.859375970035e-10       1.079116941595e+18       3.512599790631e-09       9.267906965640e+43       1.083838221411e+33       2.245113976114e+30       3.492912981895e-08       6.411249710473e+43       1.567915667622e+44       1.259278054663e+11      -1.259278054663e+11      -7.620451662162e+01       4.996149095075e-16       2.498074547536e-15       9.253767966874e-18       1.999999999997e+00 
       7.565213307992e+13       1.320667438835e-25       6.126356311142e-09       1.234816456808e+22       1.416504186390e+04       1.872391601825e-10       1.071615632170e+18       3.537187989165e-09       9.012884037370e+43       1.061392588289e+33       2.198619025456e+30       3.492912981895e-08       6.234832782563e+43       1.524771682004e+44       1.259278054663e+11      -1.259278054663e+11      -7.617661416667e+01       5.066339993711e-16       2.533169996854e-15       9.383774153041e-18       1.999999999997e+00 
       7.512624933458e+13       1.339221495683e-25       6.170012056828e-09       1.217708864964e+22       1.416504186390e+04       1.885498343038e-10       1.064166466902e+18       3.561948305090e-09       8.764878518121e+43       1.039411790634e+33       2.153086957066e+30       3.492912981895e-08       6.063270279899e+43       1.482814879812e+44       1.259278054663e+11      -1.259278054663e+11      -7.614871171173e+01       5.137517004283e-16       2.568758502140e-15       9.515606796117e-18       1.999999999997e+00 
       7.460402118627e+13       1.358036218476e-25       6.211848813109e-09       1.200838287858e+22       1.416504186390e+04       1.898696831439e-10       1.056769083319e+18       3.586881943225e-09       8.523697311413e+43       1.017886201986e+33       2.108497830236e+30       3.492912981895e-08       5.896428624344e+43       1.442012593586e+44       1.259278054663e+11      -1.259278054663e+11      -7.612080925678e+01       5.209693980676e-16       2.604846990337e-15       9.649291555995e-18       1.999999999997e+00 
       7.408542322371e+13       1.377115269310e-25       6.255504558794e-09       1.184201441802e+22       1.416504186390e+04       1.911987709259e-10       1.049423121468e+18       3.611990116828e-09       8.289152634163e+43       9.968063952409e+32       2.064832117216e+30       3.492912981895e-08       5.734177913402e+43       1.402333054766e+44       1.259278054663e+11      -1.259278054663e+11      -7.609290680184e+01       5.282884971410e-16       2.641442485704e-15       9.784854453065e-18       1.999999999997e+00 
       7.357043021222e+13       1.396462361728e-25       6.299160304479e-09       1.167795088602e+22       1.416504186390e+04       1.925371623224e-10       1.042128223901e+18       3.637274047645e-09       8.061061870468e+43       9.761631385265e+32       2.022070694665e+30       3.492912981895e-08       5.576391819075e+43       1.363745368964e+44       1.259278054663e+11      -1.259278054663e+11      -7.606500434689e+01       5.357104222374e-16       2.678552111185e-15       9.922321873276e-18       1.999999999997e+00 
       7.305901709257e+13       1.416081261448e-25       6.344635039568e-09       1.151616034928e+22       1.416504186390e+04       1.938849224586e-10       1.034884035652e+18       3.662734965979e-09       7.839247429430e+43       9.559473911558e+32       1.980194835277e+30       3.492912981895e-08       5.422947489502e+43       1.326219491903e+44       1.259278054663e+11      -1.259278054663e+11      -7.603710189194e+01       5.432366179594e-16       2.716183089795e-15       1.006172057327e-17       1.999999999997e+00 
       7.255115897971e+13       1.435975787090e-25       6.388290785253e-09       1.135661131689e+22       1.416504186390e+04       1.952421169158e-10       1.027690204222e+18       3.688374110740e-09       7.623536606879e+43       9.361502996692e+32       1.939186199574e+30       3.492912981895e-08       5.273725453313e+43       1.289726206029e+44       1.259278054663e+11      -1.259278054663e+11      -7.600919943700e+01       5.508685492051e-16       2.754342746024e-15       1.020307768561e-17       1.999999999997e+00 
       7.204683116158e+13       1.456149810923e-25       6.433765520342e-09       1.119927273424e+22       1.416504186390e+04       1.966088117343e-10       1.020546379565e+18       3.714192729515e-09       7.413761450906e+43       9.167631939568e+32       1.899026827878e+30       3.492912981895e-08       5.128609526601e+43       1.254237097760e+44       1.259278054663e+11      -1.259278054663e+11      -7.598129698205e+01       5.586077014528e-16       2.793038507263e-15       1.034642072401e-17       1.999999999997e+00 
       7.154600909790e+13       1.476607259616e-25       6.477421266027e-09       1.104411397698e+22       1.416504186390e+04       1.979850734164e-10       1.013452214067e+18       3.740192078622e-09       7.209758631098e+43       8.977775834616e+32       1.859699132448e+30       3.492912981895e-08       4.987486722469e+43       1.219724535366e+44       1.259278054663e+11      -1.259278054663e+11      -7.595339452711e+01       5.664555810505e-16       2.832277905251e-15       1.049177758876e-17       1.999999999996e+00 
       7.104866841897e+13       1.497352115007e-25       6.522896001115e-09       1.089110484501e+22       1.416504186390e+04       1.993709689303e-10       1.006407362529e+18       3.766373423172e-09       7.011369311369e+43       8.791851534609e+32       1.821185889770e+30       3.492912981895e-08       4.850247163053e+43       1.186161647451e+44       1.259278054663e+11      -1.259278054663e+11      -7.592549207216e+01       5.744137155087e-16       2.872068577542e-15       1.063917657211e-17       1.999999999996e+00 
       7.055478492449e+13       1.518388414871e-25       6.568370736204e-09       1.074021555666e+22       1.416504186390e+04       2.007665657128e-10       9.994114821537e+17       3.792738037134e-09       6.818439026290e+43       8.609777614246e+32       1.783470233022e+30       3.492912981895e-08       4.716783993975e+43       1.153522302035e+44       1.259278054663e+11      -1.259278054663e+11      -7.589758961722e+01       5.824836537979e-16       2.912418268988e-15       1.078864636377e-17       1.999999999996e+00 
       7.006433458242e+13       1.539720253711e-25       6.615664460696e-09       1.059141674284e+22       1.416504186390e+04       2.021719316728e-10       9.924642325260e+17       3.819287203394e-09       6.630817560822e+43       8.431474334499e+32       1.746535644682e+30       3.492912981895e-08       4.586993301144e+43       1.121781086205e+44       1.259278054663e+11      -1.259278054663e+11      -7.586968716227e+01       5.906669666501e-16       2.953334833249e-15       1.094021605653e-17       1.999999999996e+00 
       6.957729352772e+13       1.561351783555e-25       6.661139195785e-09       1.044467944137e+22       1.416504186390e+04       2.035871351945e-10       9.855652755969e+17       3.846022213818e-09       6.448358833360e+43       8.256863607683e+32       1.710365949297e+30       3.492912981895e-08       4.460774029851e+43       1.090913286329e+44       1.259278054663e+11      -1.259278054663e+11      -7.584178470733e+01       5.989652468645e-16       2.994826234321e-15       1.109391515191e-17       1.999999999996e+00 
       6.909363806129e+13       1.583287214763e-25       6.708432920277e-09       1.029997509131e+22       1.416504186390e+04       2.050122451409e-10       9.787142756672e+17       3.872944369314e-09       6.270920781994e+43       8.085868963264e+32       1.674945306396e+30       3.492912981895e-08       4.338027906086e+43       1.060894868816e+44       1.259278054663e+11      -1.259278054663e+11      -7.581388225238e+01       6.073801096177e-16       3.036900548087e-15       1.124977356588e-17       1.999999999996e+00 
       6.861334464875e+13       1.605530816843e-25       6.755726644769e-09       1.015727552743e+22       1.416504186390e+04       2.064473308569e-10       9.719108993716e+17       3.900054979899e-09       6.098365253901e+43       7.918415514365e+32       1.640258203557e+30       3.492912981895e-08       4.218659360024e+43       1.031702461400e+44       1.259278054663e+11      -1.259278054663e+11      -7.578597979743e+01       6.159131927777e-16       3.079565963887e-15       1.140782163471e-17       1.999999999996e+00 
       6.813638991932e+13       1.628086919289e-25       6.803020369262e-09       1.001655297468e+22       1.416504186390e+04       2.078924621729e-10       9.651548156620e+17       3.927355364759e-09       5.930557897777e+43       7.754429924972e+32       1.606289449609e+30       3.492912981895e-08       4.102575451613e+43       1.003313334947e+44       1.259278054663e+11      -1.259278054663e+11      -7.575807734249e+01       6.245661572230e-16       3.122830786113e-15       1.156809012085e-17       1.999999999996e+00 
       6.766275066466e+13       1.650959912418e-25       6.850314093754e-09       9.877780042863e+21       1.416504186390e+04       2.093477094081e-10       9.584456957914e+17       3.954846852312e-09       5.767368059232e+43       7.593840377815e+32       1.573024167981e+30       3.492912981895e-08       3.989685798210e+43       9.757053857518e+43       1.259278054663e+11      -1.259278054663e+11      -7.573017488754e+01       6.333406871658e-16       3.166703435827e-15       1.173061021896e-17       1.999999999996e+00 
       6.719240383780e+13       1.674154248227e-25       6.897607818246e-09       9.740929721210e+21       1.416504186390e+04       2.108131433739e-10       9.517832132983e+17       3.982530780278e-09       5.608668679067e+43       7.436576542917e+32       1.540447790188e+30       3.492912981895e-08       3.879902504214e+43       9.488571183355e+43       1.259278054663e+11      -1.259278054663e+11      -7.570227243260e+01       6.422384904798e-16       3.211192452397e-15       1.189541356193e-17       1.999999999996e+00 
       6.672532655194e+13       1.697674441260e-25       6.946720532142e-09       9.605975373192e+21       1.416504186390e+04       2.122888353775e-10       9.451670439904e+17       4.010408495740e-09       5.454336194339e+43       7.282569546789e+32       1.508546049449e+30       3.492912981895e-08       3.773140092625e+43       9.227476287038e+43       1.259278054663e+11      -1.259278054663e+11      -7.567436997765e+01       6.512612990326e-16       3.256306495161e-15       1.206253222706e-17       1.999999999996e+00 
       6.626149607938e+13       1.721525069486e-25       6.994014256634e-09       9.472890731308e+21       1.416504186390e+04       2.137748572252e-10       9.385968659289e+17       4.038481355210e-09       5.304250442162e+43       7.131751942275e+32       1.477304974439e+30       3.492912981895e-08       3.669315438498e+43       8.973565880731e+43       1.259278054663e+11      -1.259278054663e+11      -7.564646752271e+01       6.604108690227e-16       3.302054345111e-15       1.223199874231e-17       1.999999999996e+00 
       6.580088985043e+13       1.745710775187e-25       7.043126970530e-09       9.341649891976e+21       1.416504186390e+04       2.152712812258e-10       9.320723594130e+17       4.066750724696e-09       5.158294566142e+43       6.984057679005e+32       1.446710883171e+30       3.492912981895e-08       3.568347704214e+43       8.726642270426e+43       1.259278054663e+11      -1.259278054663e+11      -7.561856506776e+01       6.696889813215e-16       3.348444906606e-15       1.240384609264e-17       1.999999999996e+00 
       6.534348545226e+13       1.770236265867e-25       7.092239684425e-09       9.212227310491e+21       1.416504186390e+04       2.167781801943e-10       9.255932069642e+17       4.095217979769e-09       5.016354925399e+43       6.839422074475e+32       1.416750377003e+30       3.492912981895e-08       3.470158276548e+43       8.486513202016e+43       1.259278054663e+11      -1.259278054663e+11      -7.559066261281e+01       6.790974418201e-16       3.395487209098e-15       1.257810772640e-17       1.999999999996e+00 
       6.488926062787e+13       1.795106315167e-25       7.143171387725e-09       9.084597796055e+21       1.416504186390e+04       2.182956274557e-10       9.191590933110e+17       4.123884505627e-09       4.878321006084e+43       6.697781785713e+32       1.387410334772e+30       3.492912981895e-08       3.374670705457e+43       8.252991711609e+43       1.259278054663e+11      -1.259278054663e+11      -7.556276015787e+01       6.886380817802e-16       3.443190408899e-15       1.275481756185e-17       1.999999999995e+00 
       6.443819327494e+13       1.820325763788e-25       7.192284101620e-09       8.958736506870e+21       1.416504186390e+04       2.198236968479e-10       9.127697053734e+17       4.152751697166e-09       4.744085335331e+43       6.559074781545e+32       1.358677907045e+30       3.492912981895e-08       3.281810644556e+43       8.025895979953e+43       1.259278054663e+11      -1.259278054663e+11      -7.553485770292e+01       6.983127581911e-16       3.491563790953e-15       1.293400999377e-17       1.999999999995e+00 
       6.399026144483e+13       1.845899520444e-25       7.243215804920e-09       8.834618945308e+21       1.416504186390e+04       2.213624627258e-10       9.064247322477e+17       4.181820959046e-09       4.613543397581e+43       6.423240315423e+32       1.330540510494e+30       3.492912981895e-08       3.191505793234e+43       7.805049190879e+43       1.259278054663e+11      -1.259278054663e+11      -7.550695524798e+01       7.081233541309e-16       3.540616770652e-15       1.311571990018e-17       1.999999999995e+00 
       6.354544334144e+13       1.871832562806e-25       7.294147508219e-09       8.712220953137e+21       1.416504186390e+04       2.229119999649e-10       9.001238651914e+17       4.211093705759e-09       4.486593553208e+43       6.290218898825e+32       1.302985822384e+30       3.492912981895e-08       3.103685840358e+43       7.590279393629e+43       1.259278054663e+11      -1.259278054663e+11      -7.547905279303e+01       7.180717791331e-16       3.590358895663e-15       1.329998264905e-17       1.999999999995e+00 
       6.310371732020e+13       1.898129938481e-25       7.345079211518e-09       8.591518706825e+21       1.416504186390e+04       2.244723839647e-10       8.938667976081e+17       4.240571361700e-09       4.363136959379e+43       6.159952275198e+32       1.276001775176e+30       3.492912981895e-08       3.018282409532e+43       7.381419368973e+43       1.259278054663e+11      -1.259278054663e+11      -7.545115033809e+01       7.281599695581e-16       3.640799847788e-15       1.348683410529e-17       1.999999999995e+00 
       6.266506188699e+13       1.924796765987e-25       7.396010914817e-09       8.472488712898e+21       1.416504186390e+04       2.260436906524e-10       8.876532250329e+17       4.270255361231e-09       4.243077493099e+43       6.032383394448e+32       1.249576551242e+30       3.492912981895e-08       2.935229005859e+43       7.178306499019e+43       1.259278054663e+11      -1.259278054663e+11      -7.542324788314e+01       7.383898889704e-16       3.691949444850e-15       1.367631063763e-17       1.999999999995e+00 
       6.222945569711e+13       1.951838235752e-25       7.448761607520e-09       8.355107803369e+21       1.416504186390e+04       2.276259964870e-10       8.814828451170e+17       4.300147148760e-09       4.126321676368e+43       5.907456387954e+32       1.223698577691e+30       3.492912981895e-08       2.854460964165e+43       6.980782640592e+43       1.259278054663e+11      -1.259278054663e+11      -7.539534542819e+01       7.487635285206e-16       3.743817642600e-15       1.386844912578e-17       1.999999999995e+00 
       6.179687755423e+13       1.979259611126e-25       7.499693310820e-09       8.239353131229e+21       1.416504186390e+04       2.292193784624e-10       8.753553576137e+17       4.330248178801e-09       4.012778603396e+43       5.785116544101e+32       1.198356521299e+30       3.492912981895e-08       2.775915398654e+43       6.788694002109e+43       1.259278054663e+11      -1.259278054663e+11      -7.536744297325e+01       7.592829073327e-16       3.796414536661e-15       1.406328696755e-17       1.999999999995e+00 
       6.136730640936e+13       2.007066229403e-25       7.552444003522e-09       8.125202165999e+21       1.416504186390e+04       2.308239141116e-10       8.692704643632e+17       4.360559916052e-09       3.902359869832e+43       5.665310284317e+32       1.173539283546e+30       3.492912981895e-08       2.699531153946e+43       6.601891023835e+43       1.259278054663e+11      -1.259278054663e+11      -7.533954051830e+01       7.699500728978e-16       3.849750364487e-15       1.426086208616e-17       1.999999999995e+00 
       6.094072135984e+13       2.035263502860e-25       7.605194696225e-09       8.012632689346e+21       1.416504186390e+04       2.324396815104e-10       8.632278692782e+17       4.391083835465e-09       3.794979503924e+43       5.547985139611e+32       1.149235995756e+30       3.492912981895e-08       2.625248757458e+43       6.420228261438e+43       1.259278054663e+11      -1.259278054663e+11      -7.531163806336e+01       7.807671014720e-16       3.903835507357e-15       1.446121293760e-17       1.999999999995e+00 
       6.051710164831e+13       2.063856919812e-25       7.657945388928e-09       7.901622790759e+21       1.416504186390e+04       2.340667592810e-10       8.572272783299e+17       4.421821422313e-09       3.690553899588e+43       5.433089727592e+32       1.125436014336e+30       3.492912981895e-08       2.553010373102e+43       6.243564272744e+43       1.259278054663e+11      -1.259278054663e+11      -7.528373560841e+01       7.917360984805e-16       3.958680492400e-15       1.466437851816e-17       1.999999999995e+00 
