# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  171       6.587545988182e-10       1.217813917235e-13      -5.421533932217e-12       1.329436600019e-15       2.423920924350e-12       4.700744874680e-13      -2.650054009754e-15 
  172       6.622346061198e-10       1.203521053327e-13      -5.352432937347e-12       1.346848031016e-15       2.382704445583e-12       4.635544330484e-13      -2.587245515209e-15 
  173       6.656632306521e-10       1.189146597259e-13      -5.279695475657e-12       1.364397276728e-15       2.342443003192e-12       4.571546934484e-13      -2.524996225763e-15 
  174       6.690392543210e-10       1.174725183502e-13      -5.203322548010e-12       1.382084099619e-15       2.303103996752e-12       4.508733469324e-13      -2.463333751392e-15 
  175       6.723614397170e-10       1.160292706421e-13      -5.123317534194e-12       1.399908229059e-15       2.264651092059e-12       4.447080549154e-13      -2.402284778968e-15 
  176       6.756285298274e-10       1.145886335431e-13      -5.039686232162e-12       1.417869360833e-15       2.227044154070e-12       4.386560539129e-13      -2.341875044494e-15 
  177       6.788392477487e-10       1.131544530154e-13      -4.952436897276e-12       1.435967156637e-15       2.190239179850e-12       4.327141474914e-13      -2.282129305333e-15 
  178       6.819922963991e-10       1.117307055574e-13      -4.861580281555e-12       1.454201243592e-15       2.154188231525e-12       4.268786982184e-13      -2.223071312438e-15 
  179       6.850863582303e-10       1.103214997191e-13      -4.767129672912e-12       1.472571213740e-15       2.118839369218e-12       4.211456196129e-13      -2.164723782586e-15 
  180       6.881201827039e-10       1.089309297197e-13      -4.669099561161e-12       1.491076584198e-15       2.084147056942e-12       4.155112427257e-13      -2.107103781989e-15 
  181       6.910928570967e-10       1.075626201223e-13      -4.567501435473e-12       1.509716675113e-15       2.050104445281e-12       4.099750097269e-13      -2.050208524791e-15 
  182       6.940035567187e-10       1.062201477925e-13      -4.462347727447e-12       1.528490721026e-15       2.016713532006e-12       4.045369794674e-13      -1.994028389768e-15 
  183       6.968514591189e-10       1.049071875074e-13      -4.353653188277e-12       1.547397908724e-15       1.983974891467e-12       3.991969672950e-13      -1.938551363148e-15 
  184       6.996357441211e-10       1.036275129265e-13      -4.241434922936e-12       1.566437376594e-15       1.951887646110e-12       3.939545402263e-13      -1.883762993943e-15 
  185       7.023555938590e-10       1.023849975630e-13      -4.125712424363e-12       1.585608213984e-15       1.920449438001e-12       3.888090121180e-13      -1.829646349282e-15 
  186       7.050101928121e-10       1.011836157539e-13      -4.006507607649e-12       1.604909460563e-15       1.889656400344e-12       3.837594388389e-13      -1.776181969735e-15 
  187       7.075987278409e-10       1.000274436314e-13      -3.883844844219e-12       1.624340105675e-15       1.859503129008e-12       3.788046134412e-13      -1.723347824648e-15 
  188       7.101203882228e-10       9.892066009325e-14      -3.757750996025e-12       1.643899087705e-15       1.829982654038e-12       3.739430613326e-13      -1.671119267473e-15 
  189       7.125743656873e-10       9.786754777375e-14      -3.628255449723e-12       1.663585293433e-15       1.801086411186e-12       3.691730354479e-13      -1.619468991094e-15 
  190       7.149598544515e-10       9.687249401455e-14      -3.495390150867e-12       1.683397557393e-15       1.772804213427e-12       3.644925114202e-13      -1.568366983163e-15 
  191       7.172760512560e-10       9.593999183540e-14      -3.359189638090e-12       1.703334661235e-15       1.745124222479e-12       3.598991827532e-13      -1.517780481425e-15 
  192       7.195221554002e-10       9.507464090497e-14      -3.219691077290e-12       1.723395333084e-15       1.718032920328e-12       3.553904559926e-13      -1.467673929051e-15 
  193       7.216973687775e-10       9.428114851165e-14      -3.076934295818e-12       1.743578246892e-15       1.691515080747e-12       3.509634458975e-13      -1.418008929967e-15 
  194       7.238008959115e-10       9.356433053432e-14      -2.930961816661e-12       1.763882021808e-15       1.665553740815e-12       3.466149706125e-13      -1.368744204185e-15 
  195       7.258319439910e-10       9.292911241319e-14      -2.781818892632e-12       1.784305221528e-15       1.640130172440e-12       3.423415468394e-13      -1.319835543132e-15 
  196       7.277897229055e-10       9.238053012056e-14      -2.629553540550e-12       1.804846353657e-15       1.615223853882e-12       3.381393850083e-13      -1.271235764982e-15 
  197       7.296734452813e-10       9.192373113162e-14      -2.474216575430e-12       1.825503869070e-15       1.590812441271e-12       3.340043844498e-13      -1.222894669984e-15 
  198       7.314823265163e-10       9.156397539528e-14      -2.315861644670e-12       1.846276161267e-15       1.566871740127e-12       3.299321285667e-13      -1.174758995792e-15 
  199       7.332155848160e-10       9.130663630494e-14      -2.154545262230e-12       1.867161565736e-15       1.543375676886e-12       3.259178800052e-13      -1.126772372799e-15 
  200       7.348724412289e-10       9.115720166929e-14      -1.990326842827e-12       1.888158359309e-15       1.520296270415e-12       3.219565758271e-13      -1.078875279461e-15 
  201       7.364521774866e-10       9.112101123350e-14      -1.823265641346e-12       1.909264789034e-15       1.497609113723e-12       3.180437921775e-13      -1.031018865021e-15 
  202       7.379543140553e-10       9.120244633010e-14      -1.653411256386e-12       1.930479162426e-15       1.475310314651e-12       3.141787251199e-13      -9.832076108683e-16 
  203       7.393784448862e-10       9.140568414872e-14      -1.480812513511e-12       1.951799762431e-15       1.453400711761e-12       3.103614136623e-13      -9.354596339295e-16 
  204       7.407241809585e-10       9.173495617408e-14      -1.305520523925e-12       1.973224817949e-15       1.431880460796e-12       3.065917874476e-13      -8.877930895108e-16 
  205       7.419911504866e-10       9.219454837813e-14      -1.127588709517e-12       1.994752503275e-15       1.410749022490e-12       3.028696647910e-13      -8.402261676156e-16 
  206       7.431789991257e-10       9.278880141218e-14      -9.470728278907e-13       2.016380937548e-15       1.390005150370e-12       2.991947507168e-13      -7.927770892595e-16 
  207       7.442873901786e-10       9.352211079915e-14      -7.640309974130e-13       2.038108184198e-15       1.369646878568e-12       2.955666349954e-13      -7.454641027859e-16 
  208       7.453160048020e-10       9.439892712565e-14      -5.785237222468e-13       2.059932250387e-15       1.349671509620e-12       2.919847901806e-13      -6.983054801813e-16 
  209       7.462645422127e-10       9.542375623420e-14      -3.906139173930e-13       2.081851086462e-15       1.330075602282e-12       2.884485696465e-13      -6.513195133907e-16 
  210       7.471327198942e-10       9.660115941539e-14      -2.003669337288e-13       2.103862585397e-15       1.310854959327e-12       2.849572056243e-13      -6.045245106334e-16 
  211       7.479202738027e-10       9.793575360002e-14      -7.850583047077e-15       2.125964582240e-15       1.292004615358e-12       2.815098072397e-13      -5.579387927182e-16 
  212       7.486269585740e-10       9.943221155132e-14       1.868648369045e-13       2.148154853559e-15       1.273518824611e-12       2.781053585499e-13      -5.115806893588e-16 
  213       7.492525477294e-10       1.010952620570e-13       3.837065173843e-13       2.170431116889e-15       1.255391048765e-12       2.747427165804e-13      -4.654685354896e-16 
  214       7.497968338824e-10       1.029296901217e-13       5.825991136178e-13       2.192791030179e-15       1.237613944744e-12       2.714206093622e-13      -4.196206675808e-16 
  215       7.502596289447e-10       1.049403371587e-13       7.834647197580e-13       2.215232191234e-15       1.220179352526e-12       2.681376339687e-13      -3.740554199541e-16 
  216       7.506407643330e-10       1.071321011825e-13       9.862228438467e-13       2.237752137168e-15       1.203078282949e-12       2.648922545530e-13      -3.287911210981e-16 
  217       7.509400911750e-10       1.095099370007e-13       1.190790382775e-12       2.260348343842e-15       1.186300905519e-12       2.616828003847e-13      -2.838460899839e-16 
  218       7.511574805160e-10       1.120788564066e-13       1.397081597245e-12       2.283018225319e-15       1.169836536214e-12       2.585074638869e-13      -2.392386323803e-16 
  219       7.512928235251e-10       1.148439283707e-13       1.605008086728e-12       2.305759133301e-15       1.153673625291e-12       2.553642986736e-13      -1.949870371693e-16 
  220       7.513460317017e-10       1.178102792334e-13       1.814478764430e-12       2.328568356585e-15       1.137799745093e-12       2.522512175863e-13      -1.511095726620e-16 
  221       7.513170370818e-10       1.209830928971e-13       2.025399832248e-12       2.351443120499e-15       1.122201577858e-12       2.491659907313e-13      -1.076244829135e-16 
  222       7.512057924444e-10       1.243676110180e-13       2.237674755734e-12       2.374380586358e-15       1.106864903519e-12       2.461062435166e-13      -6.454998403877e-17 
  223       7.510122715180e-10       1.279691331988e-13       2.451204239053e-12       2.397377850902e-15       1.091774587517e-12       2.430694546890e-13      -2.190426052780e-17 
  224       7.507364874989e-10       1.317926557906e-13       2.665891448953e-12       2.420432070295e-15       1.076917509192e-12       2.400535799714e-13       2.029718396263e-17 
  225       7.503785495034e-10       1.358417621019e-13       2.881658111675e-12       2.443540842110e-15       1.062291581392e-12       2.370589715862e-13       6.204965583165e-17 
  226       7.499386101454e-10       1.401196611996e-13       3.098429402643e-12       2.466701846835e-15       1.047897287242e-12       2.340865783618e-13       1.033516721718e-16 
  227       7.494168477986e-10       1.446295422202e-13       3.316128778022e-12       2.489912725272e-15       1.033734786529e-12       2.311373307562e-13       1.442023721549e-16 
  228       7.488134668469e-10       1.493745737014e-13       3.534677962177e-12       2.513171078287e-15       1.019803910505e-12       2.282121403835e-13       1.846015270155e-16 
  229       7.481286979337e-10       1.543579029141e-13       3.753996935134e-12       2.536474466546e-15       1.006104156696e-12       2.253118995401e-13       2.245495500345e-16 
  230       7.473627982126e-10       1.595826551937e-13       3.974003920033e-12       2.559820410261e-15       9.926346837127e-13       2.224374807319e-13       2.640475065222e-16 
  231       7.465160515968e-10       1.650519332722e-13       4.194615370592e-12       2.583206388932e-15       9.793943060547e-13       2.195897362003e-13       3.030971238018e-16 
  232       7.455887690095e-10       1.707688166096e-13       4.415745958563e-12       2.606629841091e-15       9.663814889206e-13       2.167694974490e-13       3.417008011928e-16 
  233       7.445812886334e-10       1.767363607259e-13       4.637308561191e-12       2.630088164043e-15       9.535943430151e-13       2.139775747705e-13       3.798616199947e-16 
  234       7.434939761610e-10       1.829575965326e-13       4.859214248670e-12       2.653578713608e-15       9.410306193571e-13       2.112147567728e-13       4.175833534699e-16 
  235       7.423272250447e-10       1.894355296646e-13       5.081372271607e-12       2.677098803868e-15       9.286877040874e-13       2.084818099059e-13       4.548704768274e-16 
  236       7.410814567464e-10       1.961731398116e-13       5.303690048476e-12       2.700645706905e-15       9.165626132766e-13       2.057794779880e-13       4.917281772061e-16 
  237       7.397571209876e-10       2.031733800503e-13       5.526073153075e-12       2.724216652546e-15       9.046519877331e-13       2.031084817327e-13       5.281623636582e-16 
  238       7.383546959994e-10       2.104391761756e-13       5.748425301991e-12       2.747808828105e-15       8.929520878108e-13       2.004695182752e-13       5.641796771329e-16 
  239       7.368746887726e-10       2.179734260328e-13       5.970648342052e-12       2.771419378126e-15       8.814587882170e-13       1.978632606987e-13       5.997875004592e-16 
  240       7.353176353074e-10       2.257789988488e-13       6.192642237790e-12       2.795045404127e-15       8.701675728202e-13       1.952903575613e-13       6.349939683298e-16 
  241       7.336841008636e-10       2.338587345642e-13       6.414305058897e-12       2.818683964340e-15       8.590735294584e-13       1.927514324224e-13       6.698079772841e-16 
  242       7.319746802104e-10       2.422154431650e-13       6.635532967682e-12       2.842332073456e-15       8.481713447462e-13       1.902470833694e-13       7.042391956922e-16 
  243       7.301899978765e-10       2.508519040141e-13       6.856220206536e-12       2.865986702367e-15       8.374552988833e-13       1.877778825440e-13       7.382980737376e-16 
  244       7.283307083999e-10       2.597708651831e-13       7.076259085381e-12       2.889644777909e-15       8.269192604622e-13       1.853443756688e-13       7.719958534011e-16 
  245       7.263974965781e-10       2.689750427842e-13       7.295539969138e-12       2.913303182603e-15       8.165566812759e-13       1.829470815742e-13       8.053445784438e-16 
  246       7.243910777179e-10       2.784671203015e-13       7.513951265177e-12       2.936958754401e-15       8.063605911260e-13       1.805864917247e-13       8.383571043910e-16 
  247       7.223121978854e-10       2.882497479233e-13       7.731379410784e-12       2.960608286427e-15       7.963235926304e-13       1.782630697452e-13       8.710471085152e-16 
  248       7.201616341560e-10       2.983255418733e-13       7.947708860610e-12       2.984248526718e-15       7.864378560311e-13       1.759772509483e-13       9.034290998193e-16 
  249       7.179401948644e-10       3.086970837424e-13       8.162822074138e-12       3.007876177969e-15       7.766951140024e-13       1.737294418600e-13       9.355184290209e-16 
